NCES School ID,Teachers w/Bachelor Degree (%),Teachers w/Masters or PhD (%),Teachers w/1-5 yrs of exp (%),Teachers w/5+ yrs of exp (%),Mean yrs of teaching exp,Mean base salary for teachers w/1-5 yrs exp,Mean base salary for teachers w/5+ yrs exp,Mean base salary,State
292649001558,,60.0,0.0,100.0,18.0,,28780.0,28780.0,MO
292649001559,100.0,0.0,100.0,0.0,2.0,23038.0,,23038.0,MO
292655001560,78.6,21.4,50.0,50.0,10.0,24171.0,30057.0,27114.0,MO
292658001561,77.8,22.2,38.9,61.1,12.0,25329.0,30600.0,28550.0,MO
292661001563,88.9,,66.7,33.3,9.0,24193.0,32684.0,27023.0,MO
292661001564,71.4,,42.9,57.1,10.0,24393.0,29526.0,27326.0,MO
292664001567,37.8,62.2,28.9,71.1,10.0,38922.0,55661.0,50826.0,MO
292664001568,25.9,74.1,25.9,74.1,15.0,37855.0,63209.0,56636.0,MO
292664001569,16.7,83.3,20.0,80.0,13.0,40842.0,58979.0,55352.0,MO
292664001570,20.7,79.3,17.2,82.8,13.0,38970.0,57001.0,53892.0,MO
292664001571,44.8,55.2,27.6,72.4,14.0,38605.0,57372.0,52195.0,MO
292664001572,27.9,72.1,27.9,72.1,11.0,40285.0,55046.0,50927.0,MO
292664001573,29.6,70.4,29.6,70.4,11.0,41914.0,55462.0,51448.0,MO
292664001575,22.2,77.8,14.8,85.2,13.0,38801.0,60584.0,57357.0,MO
292664002473,21.4,78.6,28.6,71.4,13.0,42207.0,58787.0,54050.0,MO
292667000726,40.7,59.3,29.6,70.4,12.0,37822.0,56518.0,50978.0,MO
292667001577,48.1,51.9,22.2,77.8,10.0,39393.0,52540.0,49619.0,MO
292667001579,53.6,46.4,35.7,64.3,9.0,34726.0,53116.0,46548.0,MO
292667001581,26.9,73.1,26.9,73.1,11.0,39124.0,58075.0,52973.0,MO
292667001582,25.9,74.1,14.8,85.2,16.0,36145.0,60123.0,56571.0,MO
292667001583,22.7,77.3,,90.9,12.0,,57183.0,55256.0,MO
292667001584,27.6,72.4,20.7,79.3,12.0,39999.0,55473.0,52272.0,MO
292667001586,49.5,49.5,37.1,62.9,9.0,37932.0,52774.0,47261.0,MO
292667002539,35.4,64.6,18.8,81.3,12.0,36491.0,55723.0,52117.0,MO
292667002627,42.3,57.7,23.1,76.9,12.0,35055.0,55602.0,50861.0,MO
292667002687,35.9,64.1,30.8,69.2,10.0,37089.0,54088.0,48858.0,MO
292667002701,35.3,64.7,17.6,82.4,12.0,37347.0,56846.0,53405.0,MO
292667002765,75.0,,0.0,100.0,14.0,,46287.0,46287.0,MO
292676001588,43.3,56.7,30.0,70.0,13.0,42962.0,55496.0,51736.0,MO
292676001599,42.3,57.7,15.4,84.6,17.0,46329.0,53440.0,52346.0,MO
292676001603,22.2,77.8,25.0,75.0,16.0,44414.0,62957.0,58321.0,MO
292676001604,35.7,62.9,12.9,87.1,18.0,41499.0,61489.0,58919.0,MO
292676001607,34.4,63.9,11.5,88.5,16.0,41628.0,60684.0,58497.0,MO
292676001608,37.8,62.2,16.2,83.8,17.0,39684.0,57325.0,54465.0,MO
292676002123,,,,,6.0,,,43482.0,MO
292676002630,45.5,54.5,45.5,54.5,10.0,40562.0,59713.0,51008.0,MO
292676002632,45.9,54.1,13.5,86.5,17.0,38736.0,58259.0,55621.0,MO
292679001612,50.0,50.0,18.8,81.3,18.0,27413.0,33835.0,32631.0,MO
292679001613,66.7,33.3,20.0,80.0,14.0,26287.0,32510.0,31265.0,MO
292685000657,32.7,67.3,27.3,72.7,12.0,34826.0,51159.0,46704.0,MO
292685000665,26.4,73.6,23.6,76.4,12.0,33072.0,51257.0,46964.0,MO
292685000670,36.6,63.4,31.0,69.0,11.0,34665.0,49885.0,45169.0,MO
292685000671,39.6,60.4,35.4,64.6,11.0,35067.0,52123.0,46082.0,MO
292685000706,37.0,63.0,24.1,75.9,11.0,35300.0,47856.0,44833.0,MO
292685000712,47.7,52.3,34.1,65.9,9.0,34316.0,48573.0,43713.0,MO
292685001614,26.7,73.3,16.7,83.3,11.0,35140.0,49755.0,47319.0,MO
292685001615,17.6,82.4,23.5,76.5,12.0,34575.0,54662.0,49935.0,MO
292685001616,14.3,85.7,21.4,78.6,11.0,35546.0,49645.0,46624.0,MO
292685001618,35.3,64.7,32.4,67.6,13.0,35835.0,54189.0,48251.0,MO
292685001619,53.3,46.7,33.3,66.7,11.0,33100.0,52155.0,45804.0,MO
292685001621,22.1,77.9,22.1,77.9,13.0,34343.0,53845.0,49537.0,MO
292685001622,46.4,53.6,35.7,64.3,10.0,34540.0,50523.0,44815.0,MO
292685001623,34.6,65.4,15.4,84.6,14.0,33750.0,52053.0,49237.0,MO
292685001624,26.4,73.6,32.1,67.9,12.0,35512.0,54571.0,48458.0,MO
292685001626,26.7,73.3,23.3,76.7,14.0,35200.0,56256.0,51343.0,MO
292685001627,21.1,78.9,26.3,73.7,16.0,36550.0,56645.0,51357.0,MO
292685001628,25.0,75.0,20.0,80.0,13.0,34363.0,54126.0,50173.0,MO
292685001629,36.7,63.3,26.7,73.3,15.0,36019.0,54469.0,49549.0,MO
292685002478,29.0,71.0,12.9,87.1,15.0,35375.0,53097.0,50810.0,MO
292685002507,25.9,74.1,25.9,74.1,12.0,36071.0,50951.0,47093.0,MO
292685002566,38.2,61.8,32.4,67.6,11.0,33960.0,51181.0,45610.0,MO
292685002567,19.4,80.6,29.0,71.0,13.0,35922.0,56358.0,50425.0,MO
292685002637,40.7,59.3,25.9,74.1,11.0,34329.0,49001.0,45197.0,MO
292685002688,34.7,65.3,18.4,81.6,14.0,34336.0,50769.0,47751.0,MO
292685002689,12.9,87.1,12.9,87.1,16.0,38050.0,56871.0,54443.0,MO
292685002700,38.7,61.3,45.2,54.8,10.0,36046.0,50172.0,43793.0,MO
292685002762,34.8,65.2,17.4,82.6,11.0,36825.0,49579.0,47361.0,MO
292685002785,31.0,69.0,14.3,85.7,12.0,32904.0,47267.0,45215.0,MO
292685002849,42.5,57.5,40.0,60.0,7.0,35444.0,48511.0,43284.0,MO
292685002859,33.3,66.7,23.3,76.7,10.0,34500.0,46674.0,43833.0,MO
292689001630,50.0,37.5,,91.7,14.0,,49084.0,47939.0,MO
292689001631,57.1,42.9,22.9,77.1,12.0,33162.0,42308.0,40217.0,MO
292689001632,60.6,39.4,30.3,69.7,12.0,31311.0,43564.0,39851.0,MO
292689001633,52.9,47.1,17.6,82.4,14.0,32124.0,43136.0,41193.0,MO
292689001634,53.3,46.7,13.3,86.7,15.0,31935.0,41690.0,40389.0,MO
292689001635,50.0,50.0,27.6,72.4,13.0,32215.0,43347.0,40276.0,MO
292689001636,39.1,60.9,17.4,82.6,16.0,32877.0,44851.0,42769.0,MO
292694001637,,,,75.0,9.0,,28867.0,27900.0,MO
292697000847,80.0,,30.0,70.0,9.0,25800.0,29143.0,28140.0,MO
292697001638,72.0,28.0,40.0,60.0,9.0,25824.0,30633.0,28710.0,MO
292697001639,78.6,21.4,42.9,57.1,9.0,26572.0,30000.0,28531.0,MO
292706001644,45.3,54.7,20.8,79.2,12.0,32759.0,39850.0,38378.0,MO
292706001646,50.0,50.0,37.5,62.5,13.0,30742.0,43493.0,38711.0,MO
292706001647,75.0,,,,8.0,,,32475.0,MO
292706001648,50.5,49.5,27.5,72.5,14.0,31090.0,41337.0,38522.0,MO
292706001649,34.8,65.2,30.4,69.6,12.0,31014.0,39780.0,37112.0,MO
292706001650,23.5,76.5,,94.1,20.0,,44313.0,43501.0,MO
292706001652,21.1,78.9,,89.5,19.0,,45264.0,43631.0,MO
292706001653,63.2,36.8,42.1,57.9,11.0,30338.0,39895.0,35871.0,MO
292706001654,26.9,73.1,11.5,88.5,18.0,29933.0,43091.0,41573.0,MO
292706001655,,38.9,33.3,66.7,14.0,37095.0,47007.0,43703.0,MO
292706001657,66.7,33.3,33.3,66.7,11.0,29611.0,38436.0,35495.0,MO
292706001658,48.0,52.0,24.0,76.0,12.0,30567.0,38578.0,36655.0,MO
292706001659,51.9,48.1,37.0,63.0,11.0,29800.0,40001.0,36223.0,MO
292706001660,56.0,44.0,34.0,66.0,12.0,30848.0,41776.0,38060.0,MO
292706001661,75.0,25.0,45.0,55.0,9.0,29556.0,38318.0,34375.0,MO
292706001662,64.7,35.3,47.1,52.9,9.0,30063.0,38758.0,34666.0,MO
292706001663,33.3,66.7,,88.9,15.0,,39905.0,38777.0,MO
292706001664,52.2,47.8,43.5,56.5,10.0,30090.0,41566.0,36576.0,MO
292706001666,29.4,70.6,23.5,76.5,13.0,30375.0,41735.0,39062.0,MO
292706001667,15.0,85.0,,90.0,18.0,,44333.0,42874.0,MO
292706001668,31.6,68.4,15.8,84.2,17.0,29933.0,43483.0,41343.0,MO
292706001669,42.1,57.9,31.6,68.4,13.0,30400.0,39595.0,36692.0,MO
292706001670,45.8,54.2,25.0,75.0,14.0,30700.0,40328.0,37921.0,MO
292706001672,63.3,36.7,30.0,70.0,13.0,28809.0,40372.0,36903.0,MO
292706001673,56.7,43.3,33.3,66.7,15.0,30665.0,42791.0,38749.0,MO
292706001674,64.5,35.5,35.5,64.5,13.0,30768.0,40824.0,37256.0,MO
292706001675,50.0,50.0,40.0,60.0,13.0,30225.0,41025.0,36705.0,MO
292706002445,55.6,44.4,27.8,72.2,12.0,29600.0,39600.0,36822.0,MO
292709001676,33.3,61.1,16.7,83.3,18.0,24773.0,37339.0,35245.0,MO
292709001677,68.8,31.3,31.3,68.8,7.0,25573.0,31665.0,29761.0,MO
292709001678,46.2,50.0,26.9,73.1,13.0,26622.0,35998.0,33474.0,MO
292709001679,44.0,56.0,,92.0,14.0,,34392.0,33803.0,MO
292733001680,80.0,,,80.0,11.0,,31563.0,29950.0,MO
292745001682,71.4,,42.9,57.1,10.0,25850.0,29013.0,27657.0,MO
292752001683,25.0,75.0,,91.7,14.0,,32491.0,32083.0,MO
292752001685,50.0,50.0,16.7,83.3,18.0,26200.0,34309.0,32957.0,MO
292754001686,72.0,28.0,44.0,56.0,10.0,26947.0,30351.0,28853.0,MO
292754001687,52.0,48.0,16.0,84.0,12.0,26614.0,30469.0,29852.0,MO
292757001688,80.0,,,90.0,14.0,,36152.0,35272.0,MO
292757001689,50.0,50.0,,75.0,12.0,,37442.0,35069.0,MO
292757001690,41.2,58.8,,88.2,16.0,,37638.0,36654.0,MO
292757001691,65.6,34.4,18.8,81.3,13.0,30136.0,35397.0,34410.0,MO
292757001692,71.8,28.2,41.0,59.0,11.0,28863.0,36279.0,33237.0,MO
292757001693,64.3,33.3,16.7,83.3,14.0,30424.0,37434.0,36266.0,MO
292760001694,90.9,,45.5,54.5,7.0,18456.0,23325.0,21112.0,MO
292760001695,81.8,,54.5,45.5,11.0,22581.0,25080.0,23717.0,MO
292763001020,52.6,47.4,,89.5,17.0,,43336.0,42490.0,MO
292763001696,60.0,40.0,33.3,66.7,10.0,33587.0,40194.0,37991.0,MO
292763001697,55.2,44.8,20.7,79.3,13.0,34633.0,42657.0,40997.0,MO
292763002479,45.5,54.5,18.2,81.8,15.0,33633.0,42432.0,40833.0,MO
292766001698,82.8,17.2,34.5,65.5,13.0,25190.0,29434.0,27971.0,MO
292766001701,66.7,,,66.7,14.0,,30000.0,28267.0,MO
292766001702,73.7,26.3,31.6,68.4,12.0,25233.0,29505.0,28156.0,MO
292783001703,65.6,34.4,34.4,65.6,9.0,28640.0,34001.0,32158.0,MO
292783001704,76.0,24.0,40.0,60.0,12.0,28763.0,35780.0,32973.0,MO
292783001709,59.2,38.0,42.3,57.7,10.0,31021.0,35639.0,33688.0,MO
292783001711,55.0,45.0,30.0,70.0,11.0,28962.0,34814.0,33058.0,MO
292783002304,46.9,53.1,26.6,73.4,15.0,29432.0,36858.0,34886.0,MO
292783002639,41.4,58.6,48.3,51.7,11.0,29636.0,37922.0,33922.0,MO
292783002640,65.6,34.4,37.5,62.5,11.0,29212.0,34766.0,32683.0,MO
292783002678,85.7,,71.4,,4.0,28762.0,,29733.0,MO
292787001714,84.2,15.8,36.8,63.2,11.0,29064.0,34308.0,32376.0,MO
292787001715,77.3,22.7,22.7,77.3,13.0,29190.0,33609.0,32605.0,MO
292787001716,45.5,54.5,36.4,63.6,16.0,29900.0,37446.0,34702.0,MO
292790001717,70.8,29.2,31.3,68.8,10.0,29702.0,33525.0,32330.0,MO
292790001719,88.2,11.8,44.1,55.9,9.0,29665.0,33666.0,31901.0,MO
292790002446,79.2,20.8,33.3,66.7,9.0,29569.0,33069.0,31902.0,MO
292793001580,66.7,33.3,33.3,66.7,10.0,28231.0,36451.0,33711.0,MO
292793001720,54.3,45.7,22.9,77.1,9.0,28165.0,34367.0,32950.0,MO
292793001721,75.0,25.0,58.3,41.7,8.0,28857.0,38042.0,32685.0,MO
292808001723,83.3,,50.0,50.0,7.0,19433.0,22450.0,20942.0,MO
292811001724,60.0,40.0,30.0,70.0,10.0,25944.0,32566.0,30580.0,MO
292811001726,76.5,23.5,41.2,58.8,9.0,25238.0,32552.0,29540.0,MO
292811001728,56.7,43.3,33.3,66.7,13.0,26595.0,35358.0,32437.0,MO
292814001731,45.5,54.5,0.0,100.0,15.0,,30345.0,30345.0,MO
292814001732,73.3,26.7,20.0,80.0,13.0,24750.0,30047.0,28988.0,MO
292817001733,100.0,0.0,55.6,44.4,7.0,22050.0,23138.0,22533.0,MO
292817001734,,,75.0,,10.0,22250.0,,25725.0,MO
292820001735,47.1,52.9,29.4,70.6,13.0,24261.0,32690.0,30211.0,MO
292826001566,64.7,35.3,41.2,58.8,9.0,27008.0,36229.0,32432.0,MO
292826001736,46.7,20.0,40.0,60.0,8.0,28453.0,33878.0,31708.0,MO
292826001737,58.1,41.9,19.4,80.6,15.0,26990.0,37459.0,35433.0,MO
292826001738,52.2,47.8,17.4,82.6,13.0,29447.0,36447.0,35230.0,MO
292826001739,65.2,34.8,17.4,82.6,19.0,26326.0,39449.0,37167.0,MO
292826001740,,86.7,,86.7,15.0,,38003.0,36710.0,MO
292826001741,47.2,52.8,30.6,69.4,13.0,27969.0,37490.0,34581.0,MO
292826001742,55.0,45.0,55.0,45.0,9.0,28268.0,36899.0,32152.0,MO
292826001744,53.3,46.7,13.3,86.7,15.0,27813.0,36647.0,35469.0,MO
292826001746,43.8,56.3,43.8,56.3,9.0,27146.0,35285.0,31724.0,MO
292829001747,80.0,,30.0,70.0,9.0,24467.0,26979.0,26225.0,MO
292829001748,55.6,44.4,33.3,66.7,9.0,23900.0,28500.0,26967.0,MO
292836001749,40.0,60.0,,90.0,15.0,,30244.0,29875.0,MO
292836001750,71.4,,,71.4,11.0,,30330.0,29200.0,MO
292838001751,86.4,13.6,22.7,77.3,12.0,25540.0,30663.0,29499.0,MO
292838001752,77.8,22.2,33.3,66.7,9.0,25483.0,29885.0,28418.0,MO
292841000070,43.3,56.7,30.0,70.0,10.0,32989.0,39971.0,37877.0,MO
292841001753,56.5,43.5,39.1,60.9,6.0,33044.0,37321.0,35648.0,MO
292841001754,28.6,71.4,28.6,71.4,10.0,34420.0,41047.0,39153.0,MO
292841002274,38.5,61.5,19.2,80.8,12.0,34980.0,40195.0,39192.0,MO
292843001756,45.2,54.8,22.6,77.4,16.0,30893.0,38401.0,36706.0,MO
292843001757,40.9,59.1,22.7,77.3,16.0,31218.0,38503.0,36847.0,MO
292843002401,70.0,30.0,25.0,75.0,13.0,29350.0,36843.0,34970.0,MO
292847001758,56.3,43.8,,87.5,13.0,,33464.0,32481.0,MO
292847001759,63.6,36.4,27.3,72.7,11.0,27383.0,33020.0,31482.0,MO
292850001760,63.6,36.4,,81.8,13.0,,31411.0,30514.0,MO
292850001761,,66.7,,66.7,11.0,,31275.0,30000.0,MO
292853001764,43.8,56.3,0.0,100.0,19.0,,41531.0,41531.0,MO
292853002670,51.5,48.5,18.2,81.8,17.0,33267.0,41359.0,39888.0,MO
292856001596,33.3,66.7,33.3,66.7,10.0,30967.0,35358.0,33894.0,MO
292856001765,52.9,47.1,23.5,76.5,12.0,29800.0,36554.0,34965.0,MO
292856001766,45.0,55.0,30.0,70.0,14.0,29667.0,41668.0,38068.0,MO
292856002802,42.1,57.9,31.6,68.4,10.0,28567.0,37546.0,34711.0,MO
292859001767,81.0,19.0,57.1,42.9,8.0,24125.0,29897.0,26599.0,MO
292859001768,69.2,30.8,46.2,53.8,9.0,24258.0,29700.0,27188.0,MO
292862001769,50.0,50.0,37.5,62.5,10.0,28397.0,35133.0,32607.0,MO
292862001770,64.3,35.7,28.6,71.4,12.0,28077.0,35072.0,33074.0,MO
292868001771,100.0,0.0,33.3,66.7,11.0,25258.0,29021.0,27767.0,MO
292868001772,66.7,,50.0,50.0,9.0,24425.0,31475.0,27950.0,MO
292871001773,58.3,41.7,,91.7,15.0,,32508.0,31995.0,MO
292871001774,60.0,40.0,0.0,100.0,15.0,,31694.0,31694.0,MO
292871002801,42.9,57.1,35.7,64.3,11.0,28502.0,33207.0,31526.0,MO
292874001430,100.0,0.0,,71.4,11.0,,29160.0,28543.0,MO
292874001775,69.6,30.4,39.1,60.9,13.0,26411.0,31114.0,29274.0,MO
292874001776,53.8,46.2,46.2,53.8,14.0,26867.0,34959.0,31224.0,MO
292877001777,66.7,,,66.7,9.0,,26025.0,24992.0,MO
292880000008,87.5,,62.5,37.5,9.0,27335.0,36157.0,30643.0,MO
292880001778,85.0,15.0,35.0,65.0,8.0,26939.0,32251.0,30392.0,MO
292880001779,81.3,18.8,37.5,62.5,13.0,27559.0,34162.0,31686.0,MO
292886000901,34.1,63.4,24.4,75.6,14.0,29279.0,43726.0,40203.0,MO
292886001480,,0.0,,0.0,,,,,MO
292886001781,42.1,57.9,21.1,78.9,18.0,29719.0,44562.0,41437.0,MO
292886001782,31.3,68.8,31.3,68.8,12.0,30812.0,42782.0,39041.0,MO
292886001783,52.9,47.1,52.9,47.1,8.0,29588.0,43741.0,36248.0,MO
292886001784,,88.9,,88.9,14.0,,40171.0,39380.0,MO
292886001785,35.7,64.3,,85.7,13.0,,41088.0,39393.0,MO
292886001786,37.9,62.1,28.8,71.2,13.0,31052.0,42518.0,39217.0,MO
292886001788,40.0,60.0,25.7,74.3,13.0,31916.0,41252.0,38852.0,MO
292886001789,35.3,64.7,17.6,82.4,19.0,32610.0,45153.0,42939.0,MO
292886001790,47.4,52.6,26.3,73.7,14.0,31127.0,41104.0,38479.0,MO
292886001794,61.1,38.9,22.2,77.8,14.0,29368.0,42630.0,39683.0,MO
292886001795,54.5,45.5,36.4,63.6,11.0,30282.0,41546.0,37450.0,MO
292886001796,33.8,66.2,27.9,72.1,13.0,31305.0,42845.0,39620.0,MO
292886001797,41.7,58.3,,91.7,18.0,,42709.0,41586.0,MO
292886001798,45.8,54.2,37.5,62.5,13.0,31488.0,42720.0,38508.0,MO
292886001800,52.4,47.6,33.3,66.7,12.0,30732.0,42087.0,38302.0,MO
292886001801,25.0,75.0,31.3,68.8,9.0,31768.0,39551.0,37119.0,MO
292886001802,31.8,68.2,22.7,77.3,14.0,30662.0,42748.0,40001.0,MO
292886001803,38.7,61.3,19.4,80.6,17.0,29949.0,43134.0,40582.0,MO
292886001804,35.0,63.8,21.3,78.8,13.0,30619.0,42038.0,39611.0,MO
292886001805,46.2,53.8,15.4,84.6,14.0,30591.0,40714.0,39156.0,MO
292886001806,60.0,40.0,50.0,50.0,9.0,30915.0,39428.0,35171.0,MO
292886001808,47.1,52.9,28.6,71.4,12.0,30697.0,41139.0,38156.0,MO
292886001810,,71.4,0.0,100.0,16.0,,41953.0,41953.0,MO
292886001811,28.9,71.1,7.9,92.1,16.0,30445.0,42694.0,41727.0,MO
292886001813,35.0,65.0,30.0,70.0,11.0,31551.0,41002.0,38167.0,MO
292886001814,38.9,61.1,27.8,72.2,15.0,33477.0,43853.0,40971.0,MO
292886001815,33.3,66.7,,91.7,19.0,,41833.0,41216.0,MO
292886001817,35.7,64.3,21.4,78.6,11.0,29321.0,40196.0,37866.0,MO
292886001818,52.6,47.4,31.6,68.4,10.0,30340.0,39369.0,36518.0,MO
292886001820,55.6,44.4,38.9,61.1,10.0,29589.0,41062.0,36601.0,MO
292886001821,46.2,53.8,,92.3,15.0,,40263.0,39565.0,MO
292886001822,43.8,56.3,37.5,62.5,10.0,30380.0,42070.0,37686.0,MO
292886001823,,80.0,,80.0,11.0,,39815.0,38372.0,MO
292886001824,35.7,64.3,28.6,71.4,12.0,29368.0,43844.0,39708.0,MO
292886001827,31.3,68.8,21.9,78.1,13.0,31690.0,40745.0,38764.0,MO
292886001828,,88.9,,77.8,16.0,,47304.0,43781.0,MO
292886001830,27.6,72.4,13.8,86.2,17.0,30703.0,44887.0,42930.0,MO
292886001831,25.0,75.0,,87.5,17.0,,43314.0,41828.0,MO
292886001832,62.5,37.5,37.5,62.5,9.0,30211.0,38151.0,35173.0,MO
292886001833,57.9,42.1,36.8,63.2,12.0,30576.0,40827.0,37050.0,MO
292886001834,48.1,51.9,,92.6,17.0,,41273.0,40402.0,MO
292886001835,40.0,60.0,,86.7,17.0,,42623.0,41035.0,MO
292886001837,55.0,45.0,40.0,60.0,12.0,30861.0,41390.0,37179.0,MO
292886001838,37.5,62.5,25.0,75.0,13.0,30563.0,41716.0,38927.0,MO
292886002305,13.6,86.4,,90.9,19.0,,44896.0,43635.0,MO
292886002306,48.3,51.7,27.6,72.4,13.0,29649.0,42050.0,38629.0,MO
292886002480,33.3,66.7,18.5,81.5,14.0,29621.0,43729.0,41116.0,MO
292886002541,,71.4,,85.7,18.0,,44935.0,43491.0,MO
292886002675,36.8,63.2,,89.5,14.0,,42685.0,41268.0,MO
292886002680,42.9,57.1,14.3,85.7,15.0,29977.0,42486.0,40699.0,MO
292886002734,12.0,88.0,12.0,88.0,17.0,32892.0,43485.0,42214.0,MO
292892001839,81.3,18.8,37.5,62.5,11.0,33013.0,44485.0,40183.0,MO
292892001840,63.2,36.8,21.1,78.9,16.0,34775.0,49238.0,46193.0,MO
292892001841,61.9,38.1,11.9,88.1,17.0,33530.0,47995.0,46273.0,MO
292892001842,55.0,,35.0,65.0,10.0,36964.0,43471.0,41194.0,MO
292892001843,56.3,43.8,31.3,68.8,13.0,33370.0,43784.0,40530.0,MO
292892001844,60.9,39.1,26.1,73.9,15.0,33992.0,49390.0,45373.0,MO
292892001846,58.1,41.9,16.1,83.9,16.0,32975.0,47785.0,45396.0,MO
292892001848,58.6,41.4,17.2,82.8,17.0,35143.0,48628.0,46303.0,MO
292892001849,57.1,42.9,28.6,71.4,14.0,34192.0,51235.0,46365.0,MO
292892001850,71.4,28.6,32.7,67.3,11.0,31960.0,44826.0,40625.0,MO
292892001851,63.5,36.5,25.0,75.0,16.0,32830.0,49222.0,45124.0,MO
292892001852,61.1,38.9,16.7,83.3,15.0,33604.0,47135.0,44880.0,MO
292895000220,36.0,64.0,16.0,84.0,15.0,38733.0,51213.0,49216.0,MO
292895000643,,60.0,,80.0,18.0,,54462.0,50486.0,MO
292895001854,19.0,81.0,17.5,82.5,14.0,36677.0,52093.0,49402.0,MO
292895001855,36.7,63.3,30.6,69.4,13.0,34387.0,51709.0,46406.0,MO
292895001856,25.4,74.6,14.3,85.7,16.0,34624.0,50738.0,48436.0,MO
292895001857,32.3,67.7,29.2,70.8,14.0,35332.0,53904.0,48475.0,MO
292895001858,23.3,76.7,36.7,63.3,12.0,39098.0,50669.0,46426.0,MO
292895001859,36.9,63.1,35.4,64.6,12.0,35810.0,52260.0,46439.0,MO
292895001860,34.9,65.1,32.6,67.4,12.0,35937.0,51109.0,46169.0,MO
292895001884,22.2,77.8,11.1,88.9,15.0,35382.0,51268.0,49503.0,MO
292895002063,0.0,,0.0,,,,,,MO
292895002072,33.6,66.4,21.8,78.2,13.0,34819.0,49936.0,46638.0,MO
292895002077,33.3,66.7,44.4,55.6,10.0,37906.0,48806.0,43961.0,MO
292895002108,,88.2,17.6,82.4,10.0,45353.0,48776.0,48172.0,MO
292895002307,30.9,69.1,27.3,72.7,12.0,34548.0,51314.0,46742.0,MO
292895002447,38.5,61.5,15.4,84.6,17.0,39856.0,52983.0,50964.0,MO
292895002481,34.5,65.5,24.5,75.5,15.0,34844.0,53252.0,48733.0,MO
292895002666,40.0,60.0,23.6,76.4,13.0,36605.0,49142.0,46179.0,MO
292895002681,31.9,68.1,23.4,76.6,14.0,36794.0,52794.0,49049.0,MO
292895002698,41.0,59.0,26.2,73.8,11.0,37628.0,46487.0,44163.0,MO
292895002761,25.5,74.5,16.4,83.6,13.0,35529.0,48700.0,46545.0,MO
292895002822,32.7,67.3,20.4,79.6,13.0,36612.0,50244.0,47462.0,MO
292895003030,75.0,,,,7.0,,,36734.0,MO
292910001862,60.0,40.0,40.0,60.0,11.0,29967.0,39311.0,35573.0,MO
292910001863,64.5,35.5,48.4,51.6,10.0,29840.0,38644.0,34384.0,MO
292910001864,55.3,44.7,31.6,68.4,11.0,30600.0,36918.0,34923.0,MO
292910001865,50.0,50.0,18.4,81.6,12.0,30829.0,36552.0,35497.0,MO
292910002568,69.2,30.8,,84.6,13.0,,37000.0,34477.0,MO
292913001866,85.7,,,85.7,20.0,,33066.0,31878.0,MO
292913001867,77.8,,33.3,66.7,12.0,26164.0,33313.0,30930.0,MO
292917001868,61.1,38.9,13.9,86.1,17.0,32815.0,42555.0,41202.0,MO
292917001869,62.1,37.9,24.1,75.9,12.0,32136.0,40864.0,38757.0,MO
292917001871,56.3,43.8,34.4,65.6,10.0,32855.0,40331.0,37761.0,MO
292917002449,54.2,45.8,20.8,79.2,15.0,31620.0,42932.0,40575.0,MO
292925001872,64.3,35.7,28.6,71.4,14.0,26273.0,34888.0,32427.0,MO
292925001873,56.6,43.4,22.6,77.4,15.0,26333.0,35273.0,33249.0,MO
292925002840,56.0,44.0,32.0,68.0,12.0,26875.0,33621.0,31462.0,MO
292928000287,57.1,42.9,60.0,40.0,9.0,37807.0,49269.0,42392.0,MO
292928000419,75.0,25.0,50.0,50.0,11.0,38228.0,46439.0,42333.0,MO
292928000434,47.8,52.2,37.8,62.2,12.0,35747.0,48910.0,43937.0,MO
292928000444,58.3,41.7,20.8,79.2,13.0,39109.0,45024.0,43792.0,MO
292928000790,37.5,62.5,46.4,53.6,14.0,40328.0,52667.0,46938.0,MO
292928000792,77.3,22.7,36.4,63.6,11.0,33363.0,44453.0,40420.0,MO
292928000795,78.6,21.4,57.1,42.9,9.0,34293.0,43308.0,38157.0,MO
292928000798,66.7,33.3,27.3,72.7,15.0,33106.0,49335.0,44909.0,MO
292928001585,43.6,56.4,25.6,74.4,17.0,35362.0,50063.0,46293.0,MO
292928001587,57.9,42.1,18.4,81.6,18.0,34751.0,49959.0,47158.0,MO
292928001589,46.7,53.3,30.0,70.0,14.0,35483.0,47955.0,44213.0,MO
292928001590,50.0,50.0,21.9,78.1,15.0,39053.0,48243.0,46233.0,MO
292928001877,51.5,48.5,27.3,72.7,14.0,35154.0,49132.0,45319.0,MO
292928001879,52.2,47.8,17.4,82.6,17.0,36217.0,47799.0,45785.0,MO
292928001882,72.4,26.4,50.6,49.4,9.0,34350.0,44006.0,39122.0,MO
292928001886,68.0,32.0,44.0,56.0,15.0,33653.0,50653.0,43173.0,MO
292928001887,58.3,41.7,54.2,45.8,8.0,34982.0,46482.0,40253.0,MO
292928001888,50.0,50.0,25.0,75.0,15.0,34054.0,48911.0,45197.0,MO
292928001889,73.1,26.9,50.0,50.0,9.0,36324.0,43257.0,39790.0,MO
292928001902,55.0,45.0,40.0,60.0,11.0,37653.0,44682.0,41870.0,MO
292928001903,54.2,45.8,37.5,62.5,11.0,38390.0,46413.0,43404.0,MO
292928001906,54.2,45.8,29.2,70.8,17.0,34559.0,48785.0,44636.0,MO
292928001908,50.0,50.0,25.0,75.0,17.0,37474.0,51079.0,47678.0,MO
