NCES School ID,Teachers w/Bachelor Degree (%),Teachers w/Masters or PhD (%),Teachers w/1-5 yrs of exp (%),Teachers w/5+ yrs of exp (%),Mean yrs of teaching exp,Mean base salary for teachers w/1-5 yrs exp,Mean base salary for teachers w/5+ yrs exp,Mean base salary,State
483993004529,82.3,17.7,17.7,82.3,15.0,41255.0,52206.0,50269.0,TX
483993004530,85.4,14.6,43.9,56.1,9.0,39522.0,49024.0,44852.0,TX
483993006039,93.3,6.7,40.0,60.0,11.0,38355.0,47407.0,43786.0,TX
483993007043,92.7,7.3,56.1,43.9,8.0,38503.0,46216.0,41889.0,TX
483993008849,,,,,18.0,,,51071.0,TX
483993008850,87.5,12.5,37.5,62.5,9.0,35636.0,44987.0,41480.0,TX
483993009303,,0.0,0.0,,,,,,TX
483993009591,91.3,8.7,41.3,58.7,11.0,38428.0,48251.0,44194.0,TX
483993010823,79.1,20.9,37.2,62.8,11.0,40203.0,49847.0,46259.0,TX
483993010824,88.9,11.1,38.9,61.1,11.0,38505.0,46925.0,43651.0,TX
483996004532,79.6,20.4,18.5,81.5,16.0,28575.0,41862.0,39402.0,TX
483999004534,83.7,13.0,64.1,35.9,7.0,41822.0,51423.0,45266.0,TX
483999004535,84.9,11.3,64.2,35.8,8.0,42212.0,51076.0,45390.0,TX
483999004537,88.2,11.8,58.8,41.2,7.0,41998.0,47642.0,44322.0,TX
483999005811,92.5,7.5,67.5,32.5,5.0,41097.0,46603.0,42886.0,TX
483999009288,96.8,,51.6,48.4,10.0,41869.0,46783.0,44247.0,TX
483999010797,,,,,,,,,TX
483999010799,92.3,,66.7,33.3,7.0,41885.0,50028.0,44599.0,TX
483999011463,75.9,20.7,41.4,58.6,12.0,39843.0,50416.0,46041.0,TX
484002004540,85.2,14.8,48.1,51.9,9.0,34791.0,43862.0,39494.0,TX
484002004541,72.7,22.7,18.2,81.8,16.0,35767.0,46933.0,44903.0,TX
484002004542,69.7,27.3,39.4,60.6,10.0,33369.0,44920.0,40369.0,TX
484002008013,86.2,13.8,31.0,69.0,12.0,34218.0,44200.0,41102.0,TX
484008004543,64.1,35.9,35.9,64.1,12.0,36536.0,45301.0,42154.0,TX
484008004545,76.9,23.1,38.5,61.5,11.0,37980.0,45050.0,42331.0,TX
484008004546,57.9,42.1,21.1,78.9,13.0,39613.0,44330.0,43337.0,TX
484008004547,81.5,18.5,33.3,66.7,11.0,35660.0,44309.0,41426.0,TX
484008004548,85.0,15.0,20.0,80.0,11.0,35875.0,42514.0,41186.0,TX
484008004549,64.7,35.3,33.8,66.2,12.0,36556.0,45288.0,42334.0,TX
484008004550,55.3,44.7,34.0,66.0,13.0,38659.0,47299.0,44363.0,TX
484008004551,76.9,23.1,23.1,76.9,12.0,36833.0,43381.0,41870.0,TX
484008004552,70.6,29.4,32.4,67.6,12.0,37573.0,44729.0,42414.0,TX
484008006911,44.4,55.6,33.3,66.7,15.0,38189.0,48934.0,45352.0,TX
484008006961,,0.0,0.0,,,,,,TX
484008008794,,,,,10.0,,,40950.0,TX
484008021264,75.5,24.5,24.5,75.5,11.0,37677.0,43664.0,42195.0,TX
484011004553,84.2,15.8,26.3,73.7,14.0,30492.0,40954.0,38201.0,TX
484011004554,91.3,,26.1,73.9,14.0,29364.0,42430.0,39022.0,TX
484017004556,90.0,,30.0,70.0,16.0,30315.0,43846.0,39786.0,TX
484020004558,78.6,,21.4,78.6,11.0,27752.0,40484.0,37755.0,TX
484023004559,84.8,15.2,21.2,78.8,16.0,31788.0,46065.0,43036.0,TX
484023004560,90.9,9.1,21.2,78.8,15.0,32101.0,46219.0,43224.0,TX
484023004562,83.1,16.9,16.9,83.1,16.0,32289.0,48034.0,45369.0,TX
484023004563,86.3,13.7,37.3,62.7,10.0,31713.0,44048.0,39452.0,TX
484023006619,96.8,,12.9,87.1,15.0,32172.0,43903.0,42389.0,TX
484029004565,83.3,16.7,,91.7,15.0,,41284.0,40717.0,TX
484032004566,90.9,,31.8,68.2,15.0,30630.0,42429.0,38675.0,TX
484032004567,50.0,50.0,,83.3,13.0,,42279.0,40031.0,TX
484032009495,,,0.0,100.0,22.0,,40747.0,40747.0,TX
484032010455,,0.0,,0.0,,,,,TX
484035004570,82.6,17.4,30.4,69.6,14.0,34836.0,46646.0,43052.0,TX
484035004571,71.7,28.3,23.9,76.1,16.0,37247.0,46382.0,44198.0,TX
484035004572,87.0,13.0,34.8,65.2,11.0,34876.0,44252.0,40991.0,TX
484035006476,80.0,20.0,15.0,85.0,18.0,35617.0,46822.0,45141.0,TX
484035007062,,0.0,0.0,,,,,,TX
484035009525,96.6,,13.8,86.2,13.0,35806.0,43279.0,42248.0,TX
484038004574,71.4,,,85.7,17.0,,43595.0,42020.0,TX
484041004575,91.7,,25.0,75.0,12.0,35203.0,42260.0,40496.0,TX
484041004576,86.7,,33.3,66.7,10.0,35448.0,40930.0,39102.0,TX
484041004577,100.0,0.0,,75.0,13.0,,42625.0,40769.0,TX
484044004578,92.9,,21.4,78.6,17.0,28737.0,44119.0,40823.0,TX
484044004579,67.6,32.4,18.9,81.1,15.0,31471.0,42792.0,40650.0,TX
484044004580,71.4,28.6,19.0,81.0,15.0,28998.0,41676.0,39261.0,TX
484044004581,81.8,18.2,12.1,87.9,16.0,28950.0,41026.0,39562.0,TX
484047004583,80.0,20.0,20.0,80.0,15.0,29547.0,43240.0,40501.0,TX
484047011116,88.9,,33.3,66.7,13.0,29525.0,38667.0,35620.0,TX
484050004585,83.3,,33.3,66.7,12.0,32777.0,42963.0,39568.0,TX
484050005640,88.9,,16.7,83.3,11.0,29385.0,39830.0,38089.0,TX
484055004588,83.3,16.7,,93.3,18.0,,44563.0,43731.0,TX
484055004589,92.9,,25.0,75.0,11.0,32255.0,40203.0,38216.0,TX
484055004590,67.4,30.2,23.3,76.7,14.0,32590.0,44446.0,41689.0,TX
484055004591,90.9,9.1,33.3,66.7,12.0,32553.0,41766.0,38695.0,TX
484059004592,92.9,,,85.7,14.0,,38562.0,37123.0,TX
484059004593,92.9,,28.6,71.4,14.0,30143.0,44534.0,40422.0,TX
484062004595,100.0,0.0,,75.0,21.0,,47361.0,42871.0,TX
484062008132,86.4,13.6,36.4,63.6,14.0,29628.0,44583.0,39145.0,TX
484062011411,,,,75.0,15.0,,42794.0,39518.0,TX
484065004597,80.0,20.0,24.0,76.0,15.0,32464.0,45302.0,42221.0,TX
484065004600,95.0,,,95.0,19.0,,46176.0,45515.0,TX
484065004601,73.7,24.6,14.0,86.0,19.0,35062.0,48716.0,46800.0,TX
484065004602,85.0,15.0,25.0,75.0,14.0,35489.0,45826.0,43242.0,TX
484065004603,95.0,,,90.0,16.0,,44402.0,43253.0,TX
484065004604,95.7,,17.4,82.6,16.0,32293.0,45414.0,43132.0,TX
484068004605,80.5,19.5,39.0,61.0,9.0,40393.0,45759.0,43665.0,TX
484068004607,73.3,26.7,16.7,83.3,17.0,40740.0,50135.0,48569.0,TX
484068004608,82.1,17.9,23.1,76.9,13.0,40456.0,46670.0,45236.0,TX
484068004609,71.4,28.6,35.7,64.3,16.0,40219.0,53291.0,48623.0,TX
484068004610,73.5,26.5,26.5,73.5,15.0,39696.0,50159.0,47389.0,TX
484068004611,72.7,24.2,36.4,63.6,13.0,40241.0,49781.0,46312.0,TX
484068004612,70.0,26.7,43.3,56.7,11.0,40107.0,49791.0,45595.0,TX
484068004613,70.0,30.0,37.5,62.5,13.0,40353.0,49579.0,46119.0,TX
484068004614,73.3,26.7,40.0,60.0,11.0,40291.0,48394.0,45153.0,TX
484068004615,85.3,14.7,38.2,61.8,10.0,40384.0,46128.0,43932.0,TX
484068004616,51.0,46.9,28.6,71.4,13.0,41754.0,49940.0,47601.0,TX
484068004617,54.7,42.5,31.1,68.9,14.0,40027.0,50937.0,47541.0,TX
484068005591,64.1,33.3,33.3,66.7,13.0,40323.0,50431.0,47062.0,TX
484068005788,0.0,,0.0,,,,,,TX
484068005989,73.3,20.0,53.3,46.7,7.0,40243.0,45812.0,42842.0,TX
484068006790,57.1,42.9,42.9,57.1,12.0,40667.0,48394.0,45083.0,TX
484068009128,66.7,33.3,22.2,77.8,14.0,40112.0,47844.0,46126.0,TX
484068010429,78.9,21.1,63.2,36.8,6.0,40283.0,45453.0,42188.0,TX
484071003998,79.7,20.3,30.5,69.5,14.0,40715.0,49941.0,47126.0,TX
484071004010,68.0,32.0,18.0,82.0,13.0,40992.0,47202.0,46084.0,TX
484071004619,72.3,20.9,39.5,60.5,10.0,40804.0,48307.0,45340.0,TX
484071005593,80.0,20.0,65.0,35.0,7.0,41092.0,47139.0,43209.0,TX
484071005812,83.8,16.2,48.6,51.4,10.0,41492.0,48351.0,45014.0,TX
484071005922,77.8,22.2,42.6,57.4,10.0,41061.0,48489.0,45325.0,TX
484071005923,88.9,8.3,55.6,44.4,7.0,40680.0,46322.0,43187.0,TX
484071005924,77.8,22.2,52.8,47.2,9.0,41058.0,48497.0,44571.0,TX
484071006326,74.4,25.6,16.3,83.7,16.0,41445.0,50395.0,48938.0,TX
484071006480,67.9,32.1,25.0,75.0,12.0,40796.0,48759.0,46768.0,TX
484071006481,80.0,20.0,30.0,70.0,12.0,41253.0,47962.0,45949.0,TX
484071006483,80.0,17.1,25.7,74.3,14.0,40486.0,49736.0,47357.0,TX
484071006914,59.9,35.7,30.6,69.4,14.0,40787.0,50763.0,47713.0,TX
484071006996,80.0,20.0,50.0,50.0,11.0,40723.0,50593.0,45658.0,TX
484071006997,82.4,17.6,58.8,41.2,6.0,40622.0,45259.0,42531.0,TX
484071007276,76.0,18.6,32.9,67.1,11.0,40619.0,47478.0,45219.0,TX
484071007277,85.0,15.0,55.0,45.0,7.0,41188.0,45032.0,42917.0,TX
484071007597,82.5,15.8,29.8,70.2,10.0,40757.0,46899.0,45067.0,TX
484071007598,78.7,19.7,36.1,63.9,9.0,41145.0,46654.0,44667.0,TX
484071008551,80.9,17.0,53.2,46.8,7.0,40615.0,46018.0,43144.0,TX
484071008552,,0.0,,0.0,,,,,TX
484071008553,78.7,21.3,32.8,67.2,10.0,40794.0,46848.0,44863.0,TX
484071008777,81.0,19.0,38.1,61.9,9.0,40663.0,46999.0,44585.0,TX
484071008778,81.9,18.1,39.8,60.2,10.0,40840.0,47532.0,44871.0,TX
484071008779,76.7,23.3,55.8,44.2,7.0,41286.0,45794.0,43278.0,TX
484071009233,68.0,28.0,34.0,66.0,11.0,39516.0,48118.0,45194.0,TX
484071009234,75.7,24.3,52.7,47.3,8.0,40925.0,46841.0,43723.0,TX
484071009547,78.0,17.7,50.4,49.6,8.0,41015.0,46509.0,43742.0,TX
484071009548,81.3,18.8,60.4,39.6,8.0,40916.0,48353.0,43860.0,TX
484071009549,91.2,8.8,55.9,44.1,7.0,40948.0,46334.0,43324.0,TX
484071010660,73.5,24.5,59.2,40.8,7.0,39858.0,46507.0,42572.0,TX
484071010661,77.1,22.9,43.8,56.3,10.0,40356.0,48289.0,44818.0,TX
484071010663,79.5,18.2,63.6,36.4,6.0,39109.0,45711.0,41510.0,TX
484071011217,,83.3,,66.7,8.0,,49390.0,47377.0,TX
484071021025,66.7,33.3,45.8,54.2,10.0,41459.0,49363.0,45740.0,TX
484071021026,84.5,15.5,39.7,60.3,10.0,40795.0,46847.0,44447.0,TX
484071021237,74.2,25.8,22.6,77.4,14.0,41339.0,49534.0,47684.0,TX
484071021238,68.8,29.2,29.2,70.8,13.0,40759.0,50111.0,47383.0,TX
484074004622,81.6,18.4,50.0,50.0,8.0,41579.0,45130.0,43355.0,TX
484074004623,76.1,23.9,37.3,62.7,11.0,42233.0,48023.0,45863.0,TX
484074004624,79.6,20.4,55.1,44.9,8.0,41657.0,45948.0,43584.0,TX
484074008115,91.3,,60.9,39.1,7.0,41322.0,46322.0,43278.0,TX
484074009129,76.2,23.8,52.4,47.6,9.0,41455.0,47108.0,44146.0,TX
484077004625,94.1,,23.5,76.5,15.0,29335.0,43533.0,40192.0,TX
484077004626,72.7,27.3,,81.8,16.0,,46287.0,43182.0,TX
484077004627,83.3,,,66.7,9.0,,37185.0,35079.0,TX
484080004628,93.3,,16.7,83.3,16.0,31399.0,43872.0,41793.0,TX
484080004629,83.3,13.3,40.0,60.0,12.0,29942.0,46385.0,39807.0,TX
484080004630,88.5,11.5,23.1,76.9,16.0,32191.0,43920.0,41213.0,TX
484089004650,93.8,,25.0,75.0,11.0,27468.0,39697.0,36640.0,TX
484092004652,76.1,21.6,46.6,53.4,9.0,39139.0,45994.0,42800.0,TX
484092004653,76.4,23.6,50.0,50.0,9.0,38883.0,46153.0,42518.0,TX
484092004654,93.3,,36.7,63.3,11.0,39343.0,46310.0,43755.0,TX
484092006484,76.9,23.1,61.5,38.5,7.0,38734.0,45450.0,41317.0,TX
484092007190,100.0,0.0,50.0,50.0,7.0,38929.0,42300.0,40615.0,TX
484092008120,76.9,23.1,38.5,61.5,8.0,38986.0,43704.0,41889.0,TX
484092009451,90.0,10.0,56.7,43.3,9.0,38568.0,47919.0,42620.0,TX
484092010449,83.9,16.1,54.8,45.2,8.0,39029.0,44409.0,41459.0,TX
484095004655,80.0,20.0,28.6,71.4,12.0,42230.0,49394.0,47347.0,TX
484095004656,80.0,20.0,40.0,60.0,10.0,41458.0,47750.0,45233.0,TX
484095004657,78.8,21.2,51.5,48.5,9.0,42271.0,48242.0,45166.0,TX
484095004658,63.8,32.9,35.5,64.5,11.0,42190.0,49583.0,46957.0,TX
484095004659,77.6,22.4,42.9,57.1,10.0,42300.0,48282.0,45718.0,TX
484095004660,76.6,23.4,23.4,76.6,13.0,41855.0,49431.0,47658.0,TX
484095005598,69.0,31.0,23.8,76.2,14.0,42420.0,50497.0,48574.0,TX
484095006042,69.8,30.2,34.0,66.0,11.0,41654.0,49185.0,46627.0,TX
484095006327,69.4,30.6,13.9,86.1,14.0,41800.0,49130.0,48112.0,TX
484095006485,74.2,25.8,29.0,71.0,15.0,41978.0,51273.0,48575.0,TX
484095007520,58.8,41.2,23.5,76.5,11.0,42588.0,47898.0,46649.0,TX
484095007807,85.7,14.3,28.6,71.4,12.0,42188.0,49311.0,47276.0,TX
484095008118,69.1,30.9,36.4,63.6,10.0,42010.0,48667.0,46246.0,TX
484101004663,92.3,,11.5,88.5,14.0,35070.0,43745.0,42744.0,TX
484101004664,76.2,23.8,19.0,81.0,17.0,36919.0,47899.0,45807.0,TX
484101004665,72.7,27.3,,90.9,15.0,,44179.0,43355.0,TX
484107004667,81.1,18.9,43.2,56.8,11.0,38593.0,47175.0,43464.0,TX
484107004668,88.9,11.1,35.6,64.4,12.0,38519.0,45737.0,43171.0,TX
484107004669,71.9,28.1,24.6,75.4,14.0,39493.0,47983.0,45898.0,TX
484107006328,92.9,7.1,59.5,40.5,8.0,38141.0,46055.0,41344.0,TX
484107010970,91.4,8.6,45.7,54.3,9.0,38250.0,45495.0,42183.0,TX
484110004671,74.4,25.6,46.2,53.8,10.0,41746.0,48766.0,45526.0,TX
484110004672,84.3,15.7,31.4,68.6,11.0,41356.0,47839.0,45805.0,TX
484110004673,85.0,15.0,12.5,87.5,15.0,41585.0,49660.0,48650.0,TX
484110004674,88.9,11.1,46.3,53.7,10.0,41972.0,49708.0,46127.0,TX
484110004675,76.1,23.9,15.2,84.8,16.0,41471.0,51721.0,50161.0,TX
484110004676,78.9,21.1,18.4,81.6,15.0,41829.0,49799.0,48331.0,TX
484110004677,63.5,32.7,40.4,59.6,12.0,39131.0,52809.0,47285.0,TX
484110004678,81.8,18.2,13.6,86.4,15.0,41605.0,51385.0,50051.0,TX
484110004679,74.1,22.2,18.5,81.5,11.0,41424.0,48193.0,46940.0,TX
484110004680,68.6,31.4,29.8,70.2,13.0,43726.0,51497.0,49185.0,TX
484110004681,76.4,23.6,25.5,74.5,15.0,41512.0,51888.0,49247.0,TX
484110004682,67.0,31.3,35.7,64.3,12.0,40127.0,50583.0,46855.0,TX
484110004684,84.8,15.2,39.4,60.6,11.0,41430.0,49531.0,46339.0,TX
484110004685,82.7,15.4,25.0,75.0,12.0,39727.0,47558.0,45600.0,TX
484110004686,69.8,30.2,28.3,71.7,10.0,41508.0,47540.0,45833.0,TX
484110004687,67.4,32.6,32.6,67.4,11.0,41673.0,49338.0,46842.0,TX
484110004688,81.7,18.3,38.3,61.7,11.0,41376.0,49009.0,46083.0,TX
484110004689,69.0,31.0,41.4,58.6,10.0,41273.0,49865.0,46310.0,TX
484110004690,82.5,17.5,57.5,42.5,7.0,41396.0,48052.0,44225.0,TX
484110004692,75.9,24.1,20.4,79.6,16.0,41415.0,52547.0,50279.0,TX
484110004693,62.7,33.9,33.9,66.1,14.0,40153.0,52706.0,48451.0,TX
484110004694,67.7,26.2,30.8,69.2,13.0,36900.0,51448.0,46972.0,TX
484110004695,79.2,20.8,32.1,67.9,12.0,41361.0,50039.0,47256.0,TX
484110004696,71.5,28.5,37.4,62.6,11.0,41466.0,50115.0,46881.0,TX
484110004697,69.2,29.2,52.3,47.7,9.0,40588.0,50315.0,45227.0,TX
484110004698,69.1,30.9,29.1,70.9,15.0,41711.0,53749.0,50247.0,TX
484110004699,77.8,20.0,37.8,62.2,11.0,41428.0,49509.0,46456.0,TX
484110004700,79.5,20.5,48.7,51.3,10.0,41532.0,48407.0,45058.0,TX
484110004701,85.4,14.6,41.7,58.3,8.0,41262.0,47052.0,44640.0,TX
484110004702,81.0,19.0,38.1,61.9,10.0,41434.0,47657.0,45286.0,TX
484110004704,78.4,21.6,37.8,62.2,10.0,41354.0,47332.0,45070.0,TX
484110004705,86.2,13.8,27.6,72.4,11.0,41266.0,48022.0,46158.0,TX
484110004706,83.0,17.0,55.3,44.7,8.0,41163.0,49499.0,44888.0,TX
484110006043,62.5,37.5,18.8,81.3,18.0,41137.0,54513.0,52005.0,TX
484110007338,81.8,18.2,54.5,45.5,9.0,41430.0,49805.0,45237.0,TX
484110007647,81.3,18.8,39.6,60.4,11.0,41199.0,49732.0,46354.0,TX
484110007954,53.3,43.3,60.0,40.0,10.0,41665.0,61676.0,49670.0,TX
484110007955,72.2,27.8,33.3,66.7,10.0,41473.0,47705.0,45627.0,TX
484110008637,,0.0,0.0,,,,,,TX
484110008638,42.9,57.1,,85.7,16.0,,52790.0,51171.0,TX
484110008639,57.1,42.9,42.9,57.1,9.0,41483.0,48528.0,45509.0,TX
484110008640,68.4,31.6,26.3,73.7,11.0,41223.0,49189.0,47093.0,TX
484110008641,78.9,21.1,21.1,78.9,13.0,41399.0,48772.0,47220.0,TX
484110008642,76.2,23.8,33.3,66.7,11.0,41347.0,49281.0,46636.0,TX
484110008831,55.3,44.7,40.4,59.6,11.0,41469.0,50912.0,47095.0,TX
484110009285,77.8,22.2,22.2,77.8,12.0,41698.0,48100.0,46677.0,TX
484110021325,81.6,18.4,32.7,67.3,12.0,41368.0,49326.0,46727.0,TX
484113004707,100.0,0.0,66.7,,8.0,30705.0,,34700.0,TX
484119004708,82.4,17.6,,88.2,15.0,,40762.0,39215.0,TX
484119004709,74.3,25.7,11.4,88.6,17.0,31300.0,42266.0,41013.0,TX
484119005814,86.7,,40.0,60.0,9.0,28089.0,38721.0,34468.0,TX
484119005815,78.6,21.4,,92.9,17.0,,39585.0,38793.0,TX
484119008795,78.6,21.4,21.4,78.6,14.0,31317.0,39472.0,37725.0,TX
484122004710,75.0,25.0,30.0,70.0,13.0,44987.0,50431.0,48798.0,TX
484122004712,80.2,17.3,38.3,61.7,11.0,41066.0,50516.0,46900.0,TX
484122004713,88.2,5.9,41.2,58.8,9.0,38204.0,48543.0,44286.0,TX
484122004714,79.3,18.3,41.5,58.5,9.0,40057.0,47760.0,44566.0,TX
484122004715,75.9,22.2,38.9,61.1,11.0,40856.0,50373.0,46672.0,TX
484122004716,76.9,19.2,28.8,71.2,14.0,37260.0,52588.0,48166.0,TX
484122004717,82.7,15.4,48.1,51.9,9.0,40896.0,47738.0,44449.0,TX
484122004718,73.5,26.5,32.7,67.3,11.0,41634.0,49324.0,46813.0,TX
484122004720,65.8,33.5,35.5,64.5,13.0,42267.0,52451.0,48837.0,TX
484122004721,70.5,27.8,43.9,56.1,9.0,41352.0,49973.0,46190.0,TX
484122005601,82.6,17.4,39.1,60.9,14.0,41183.0,54317.0,49178.0,TX
484122005602,81.4,18.6,37.3,62.7,10.0,43621.0,48005.0,46370.0,TX
484122005603,,75.0,,87.5,28.0,,61596.0,59280.0,TX
484122005816,89.5,5.3,64.9,35.1,6.0,40828.0,46167.0,42701.0,TX
484122006044,71.4,28.6,31.7,68.3,13.0,42493.0,51536.0,48665.0,TX
484122006329,85.2,13.1,32.8,67.2,10.0,42694.0,48120.0,46341.0,TX
484122006330,86.8,13.2,35.8,64.2,11.0,40949.0,49079.0,46164.0,TX
484122007337,83.6,16.4,47.3,52.7,6.0,39492.0,44470.0,42117.0,TX
484122008829,90.4,7.7,61.5,38.5,6.0,41956.0,46008.0,43514.0,TX
484122009575,75.9,21.7,50.6,49.4,8.0,43866.0,46634.0,45233.0,TX
484122009633,81.7,15.1,51.6,48.4,8.0,42586.0,48204.0,45304.0,TX
484122009661,77.4,20.8,60.4,39.6,6.0,40898.0,44650.0,42385.0,TX
484122009662,88.0,10.0,44.0,56.0,9.0,39670.0,49371.0,45102.0,TX
484122009663,91.7,8.3,54.2,45.8,8.0,40662.0,47457.0,43777.0,TX
484122010787,79.3,17.2,51.7,48.3,8.0,41858.0,46838.0,44262.0,TX
484122010788,88.9,11.1,44.4,55.6,8.0,39900.0,47265.0,43992.0,TX
484122010789,91.9,6.8,55.4,44.6,9.0,41216.0,49586.0,44948.0,TX
484122010790,81.0,16.7,50.0,50.0,8.0,39458.0,47235.0,43347.0,TX
484122010792,86.0,14.0,52.0,48.0,9.0,41032.0,48935.0,44826.0,TX
484122011277,68.8,31.3,45.3,54.7,10.0,42863.0,52406.0,48082.0,TX
484125004723,100.0,0.0,0.0,100.0,19.0,,41780.0,41780.0,TX
484125004724,71.4,,,85.7,17.0,,45183.0,43429.0,TX
484128004729,77.3,22.7,24.2,75.8,13.0,33766.0,44565.0,41947.0,TX
484128004730,91.2,8.8,52.9,47.1,10.0,33500.0,45558.0,39175.0,TX
484128006331,87.5,,37.5,62.5,13.0,32902.0,45467.0,40756.0,TX
484128006333,79.2,20.8,35.4,64.6,11.0,33956.0,43453.0,40089.0,TX
484128008892,93.9,,27.3,72.7,12.0,32882.0,43188.0,40377.0,TX
484128008893,93.1,,,93.1,14.0,,43170.0,42589.0,TX
484134004733,100.0,0.0,37.5,62.5,11.0,29503.0,41945.0,37279.0,TX
484134004734,77.8,22.2,22.2,77.8,16.0,30635.0,43379.0,40547.0,TX
484135001039,81.0,19.0,52.4,47.6,8.0,41681.0,47269.0,44342.0,TX
484135005716,77.4,22.6,41.9,58.1,12.0,41405.0,50574.0,46729.0,TX
484135005925,70.3,26.6,37.5,62.5,12.0,40163.0,52039.0,47586.0,TX
484135005926,77.4,22.6,51.6,48.4,9.0,41260.0,48559.0,44792.0,TX
484135008787,86.2,13.8,41.4,58.6,11.0,40912.0,49655.0,46037.0,TX
484140004735,95.8,,12.5,87.5,17.0,29804.0,40878.0,39494.0,TX
484140004737,92.9,,,85.7,13.0,,43304.0,41372.0,TX
484140009515,92.3,,,92.3,14.0,,39713.0,38814.0,TX
484143004739,96.2,,,96.2,19.0,,45735.0,45229.0,TX
484143004740,82.6,17.4,,95.7,15.0,,44313.0,44009.0,TX
484143004741,75.0,25.0,18.8,81.3,18.0,32213.0,48048.0,45079.0,TX
484146004743,82.4,17.6,,88.2,13.0,,39347.0,38001.0,TX
484152004744,76.2,23.8,33.3,66.7,12.0,32003.0,42245.0,38831.0,TX
484152004745,56.3,43.8,9.4,90.6,17.0,31683.0,44008.0,42853.0,TX
484152004746,68.3,31.7,23.3,76.7,15.0,31885.0,43797.0,41018.0,TX
484152004747,66.7,33.3,16.7,83.3,16.0,31294.0,43547.0,41505.0,TX
484152006045,67.7,32.3,22.6,77.4,16.0,32471.0,44305.0,41633.0,TX
484152008554,75.0,25.0,15.6,84.4,14.0,31952.0,43546.0,41735.0,TX
484155004749,88.9,,44.4,55.6,10.0,34250.0,42638.0,38910.0,TX
484155007431,84.6,,,84.6,14.0,,42589.0,41114.0,TX
484158004751,82.6,17.4,26.1,73.9,16.0,31483.0,46228.0,42382.0,TX
484158006486,88.2,,17.6,82.4,16.0,31229.0,45012.0,42580.0,TX
484158021373,96.3,,25.9,74.1,14.0,29993.0,43968.0,40344.0,TX
484161004752,96.6,,27.6,72.4,13.0,30746.0,42467.0,39234.0,TX
484161004753,95.0,,25.0,75.0,14.0,30726.0,43509.0,40313.0,TX
484161004754,80.0,20.0,26.7,73.3,16.0,29760.0,44672.0,40695.0,TX
484167004755,95.0,,20.0,80.0,16.0,31303.0,43278.0,40883.0,TX
484167004756,75.0,25.0,,91.7,19.0,,44248.0,43212.0,TX
484167004757,100.0,0.0,,90.9,23.0,,45706.0,44331.0,TX
484170004759,88.2,,17.6,82.4,16.0,32557.0,42971.0,41134.0,TX
484176004760,76.5,23.5,17.6,82.4,17.0,31993.0,45273.0,42930.0,TX
484176004761,66.7,33.3,0.0,100.0,22.0,,49493.0,49493.0,TX
484179004763,78.9,21.1,47.4,52.6,9.0,28933.0,39643.0,34570.0,TX
484182004764,80.0,20.0,20.0,80.0,14.0,32533.0,43009.0,40914.0,TX
484182004765,76.0,24.0,,96.0,16.0,,42800.0,42400.0,TX
484182004766,83.3,16.7,20.8,79.2,11.0,32800.0,40642.0,39008.0,TX
484182004768,77.3,22.7,31.8,68.2,14.0,32486.0,42933.0,39609.0,TX
484182004769,77.1,22.9,24.1,75.9,14.0,33020.0,43920.0,41293.0,TX
484182004770,65.7,34.3,17.9,82.1,16.0,33937.0,43980.0,42181.0,TX
484182004771,87.0,13.0,21.7,78.3,12.0,32619.0,40967.0,39152.0,TX
484182007660,74.4,25.6,23.1,76.9,14.0,32318.0,42481.0,40135.0,TX
484185004772,86.4,13.6,13.6,86.4,16.0,34537.0,45325.0,43854.0,TX
484185004773,81.3,18.8,37.5,62.5,12.0,32393.0,50070.0,43441.0,TX
484185004774,60.0,40.0,,90.0,14.0,,46226.0,44695.0,TX
484188004775,78.9,21.1,15.8,84.2,13.0,40400.0,45392.0,44604.0,TX
484188011203,50.0,50.0,,92.9,15.0,,47093.0,46744.0,TX
484191004776,100.0,0.0,25.0,75.0,13.0,31660.0,42169.0,39542.0,TX
484191004777,100.0,0.0,23.5,76.5,15.0,30581.0,43515.0,40472.0,TX
484191008885,100.0,0.0,26.7,73.3,14.0,30774.0,43392.0,40027.0,TX
484197004778,83.8,16.2,21.6,78.4,14.0,38755.0,47226.0,45395.0,TX
484197004780,83.3,16.7,13.3,86.7,19.0,38945.0,48870.0,47546.0,TX
484197005928,94.9,5.1,15.3,84.7,16.0,38589.0,47120.0,45819.0,TX
484200004782,87.5,,,75.0,14.0,,38874.0,36279.0,TX
484203004783,58.3,,83.3,,5.0,22846.0,,26627.0,TX
484203004784,95.2,,19.0,81.0,15.0,28365.0,41211.0,38764.0,TX
484203004785,88.5,11.5,38.5,61.5,11.0,28266.0,41456.0,36383.0,TX
484203004786,76.3,23.7,7.9,92.1,18.0,34177.0,43511.0,42774.0,TX
484203004787,87.5,12.5,20.8,79.2,15.0,27672.0,41183.0,38368.0,TX
484203004788,79.5,20.5,15.4,84.6,16.0,29651.0,41893.0,40009.0,TX
484203006917,85.7,,,71.4,10.0,,38592.0,32965.0,TX
484206004789,87.5,12.5,33.3,66.7,15.0,36181.0,43973.0,41376.0,TX
484206004790,90.0,10.0,53.3,46.7,11.0,36022.0,43900.0,39698.0,TX
484206004791,65.0,30.0,35.0,65.0,15.0,35506.0,46650.0,42749.0,TX
484206004792,92.6,,48.1,51.9,11.0,35797.0,41995.0,39011.0,TX
